Date-Time,Year,Month,Day,Data_Quality,Max_Temp ,Max_Temp_Flag,Min_Temp ,Min_Temp_Flag,Mean_Temp,Mean_Temp_Flag,Heat_Deg_Days,Heat_Deg_Days_Flag,Cool_Deg_Days,Cool_Deg_Days_Flag,Total_Rain,Total_Rain_Flag,Total_Snow,Total_Snow_Flag,Total_Precip,Total_Precip_Flag,Snow_on_Grnd,Snow_on_Grnd_Flag,Dir_of_Max_Gust,Dir_of_Max_Gust_Flag,Spd_of_Max_Gust,Spd_of_Max_Gust_Flag
1885-03-10,1885,3,10,,-6.7,,-15.6,,-11.2,,29.2,,0,,0,,0,,0,,,,,,,
1885-03-11,1885,3,11,,-6.7,,-18.9,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
1885-03-12,1885,3,12,,-6.7,,-16.7,,-11.7,,29.7,,0,,0,,0.3,,0.3,,,,,,,
1885-03-13,1885,3,13,,-8.9,,-17.8,,-13.4,,31.4,,0,,0,,2.5,,2.5,,,,,,,
1885-03-14,1885,3,14,,-3.3,,-16.7,,-10,,28,,0,,0,,3.8,,3.8,,,,,,,
1885-03-15,1885,3,15,,1.7,,-11.7,,-5,,23,,0,,0,,0.5,,0.5,,,,,,,
1885-03-16,1885,3,16,,-11.1,,-19.4,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
1885-03-17,1885,3,17,,-13.3,,-22.2,,-17.8,,35.8,,0,,0,,0,,0,,,,,,,
1885-03-18,1885,3,18,,-4.4,,-16.7,,-10.6,,28.6,,0,,0,,3.8,,3.8,,,,,,,
1885-03-19,1885,3,19,,-8.3,,-16.1,,-12.2,,30.2,,0,,0,,0.8,,0.8,,,,,,,
1885-03-20,1885,3,20,,-11.7,,-18.9,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
1885-03-21,1885,3,21,,-11.7,,-20.6,,-16.2,,34.2,,0,,0,,0,,0,,,,,,,
1885-03-22,1885,3,22,,-8.3,,-22.2,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
1885-03-23,1885,3,23,,-5.6,,-17.2,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
1885-03-24,1885,3,24,,0.6,,-10,,-4.7,,22.7,,0,,0,,0,T,0,T,,,,,,
1885-03-25,1885,3,25,,-3.3,,-15.6,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
1885-03-26,1885,3,26,,4.4,,-8.9,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
1885-03-27,1885,3,27,,5.6,,-0.6,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
1885-03-28,1885,3,28,,0.6,,-5.6,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
1885-03-29,1885,3,29,,-0.6,,-8.9,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
1885-03-30,1885,3,30,,2.8,,-6.7,,-2,,20,,0,,2.5,,3.8,,6.4,,,,,,,
1885-03-31,1885,3,31,,6.1,,-0.6,,2.8,,15.2,,0,,0,,3.8,,3.8,,,,,,,
1885-04-01,1885,4,1,,2.8,,-5,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
1885-04-02,1885,4,2,,0.6,,-5,,-2.2,,20.2,,0,,13.2,,0,,13.2,,,,,,,
1885-04-03,1885,4,3,,0.6,,-5,,-2.2,,20.2,,0,,1.3,,9.9,,11.2,,,,,,,
1885-04-04,1885,4,4,,1.7,,-6.1,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
1885-04-05,1885,4,5,,6.7,,-6.7,,0,,18,,0,,0,,0,,0,,,,,,,
1885-04-06,1885,4,6,,5.6,,-1.7,,2,,16,,0,,0,,0,,0,,,,,,,
1885-04-07,1885,4,7,,5.6,,-2.8,,1.4,,16.6,,0,,1,,0,,1,,,,,,,
1885-04-08,1885,4,8,,7.8,,-5.6,,1.1,,16.9,,0,,5.1,,0,T,5.1,,,,,,,
1885-04-09,1885,4,9,,-0.6,,-7.8,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
1885-04-10,1885,4,10,,2.8,,-6.7,,-2,,20,,0,,0,,0,,0,,,,,,,
1885-04-11,1885,4,11,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,5.6,,5.6,,,,,,,
1885-04-12,1885,4,12,,3.9,,-0.6,,1.7,,16.3,,0,,0,,2.8,,2.8,,,,,,,
1885-04-13,1885,4,13,,1.1,,-5.6,,-2.3,,20.3,,0,,0,,1.5,,1.5,,,,,,,
1885-04-14,1885,4,14,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
1885-04-15,1885,4,15,,3.3,,-2.2,,0.6,,17.4,,0,,0,,0,T,0,T,,,,,,
1885-04-16,1885,4,16,,7.8,,0,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1885-04-17,1885,4,17,,7.8,,-0.6,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
1885-04-18,1885,4,18,,10,,-0.6,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
1885-04-19,1885,4,19,,13.3,,1.1,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
1885-04-20,1885,4,20,,15.6,,0,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
1885-04-21,1885,4,21,,17.2,,3.9,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1885-04-22,1885,4,22,,18.3,,4.4,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
1885-04-23,1885,4,23,,19.4,,6.1,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1885-04-24,1885,4,24,,15.6,,3.9,,9.8,,8.2,,0,,2.3,,0,,2.3,,,,,,,
1885-04-25,1885,4,25,,8.3,,1.1,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
1885-04-26,1885,4,26,,7.8,,0.6,,4.2,,13.8,,0,,31.8,,0,,31.8,,,,,,,
1885-04-27,1885,4,27,,11.1,,0,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1885-04-28,1885,4,28,,5,,-1.1,,2,,16,,0,,1,,2,,3,,,,,,,
1885-04-29,1885,4,29,,11.7,,-2.8,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1885-04-30,1885,4,30,,14.4,,0.6,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
1885-05-01,1885,5,1,,8.9,,2.2,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1885-05-02,1885,5,2,,8.9,,0,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1885-05-03,1885,5,3,,6.7,,-2.2,,2.3,,15.7,,0,,0,T,0,,0,T,,,,,,
1885-05-04,1885,5,4,,10,,1.7,,5.9,,12.1,,0,,0.5,,0,,0.5,,,,,,,
1885-05-05,1885,5,5,,7.8,,1.7,,4.8,,13.2,,0,,6.4,,0,,6.4,,,,,,,
1885-05-06,1885,5,6,,14.4,,6.7,,10.6,,7.4,,0,,2,,0,,2,,,,,,,
1885-05-07,1885,5,7,,15,,5.6,,10.3,,7.7,,0,,8.6,,0,,8.6,,,,,,,
1885-05-08,1885,5,8,,11.1,,2.8,,7,,11,,0,,0.5,,0,,0.5,,,,,,,
1885-05-09,1885,5,9,,7.2,,2.2,,4.7,,13.3,,0,,4.1,,1.3,,5.3,,,,,,,
1885-05-10,1885,5,10,,9.4,,1.1,,5.3,,12.7,,0,,0,T,0,,0,T,,,,,,
1885-05-11,1885,5,11,,8.3,,-0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1885-05-12,1885,5,12,,11.7,,-2.2,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
1885-05-13,1885,5,13,,15,,3.9,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
1885-05-14,1885,5,14,,17.2,,3.9,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1885-05-15,1885,5,15,,23.3,,9.4,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1885-05-16,1885,5,16,,21.7,,5.6,,13.7,,4.3,,0,,0,,0,,0,,,,,,,
1885-05-17,1885,5,17,,22.2,,7.8,,15,,3,,0,,0,,0,,0,,,,,,,
1885-05-18,1885,5,18,,20.6,,7.8,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1885-05-19,1885,5,19,,18.9,,10.6,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
1885-05-20,1885,5,20,,17.8,,8.3,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1885-05-21,1885,5,21,,21.1,,10.6,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-05-22,1885,5,22,,17.2,,12.2,,14.7,,3.3,,0,,11.9,,0,,11.9,,,,,,,
1885-05-23,1885,5,23,,20.6,,10.6,,15.6,,2.4,,0,,0.5,,0,,0.5,,,,,,,
1885-05-24,1885,5,24,,20.6,,11.7,,16.2,,1.8,,0,,16.3,,0,,16.3,,,,,,,
1885-05-25,1885,5,25,,23.3,,12.2,,17.8,,0.2,,0,,2.3,,0,,2.3,,,,,,,
1885-05-26,1885,5,26,,22.2,,11.1,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1885-05-27,1885,5,27,,19.4,,9.4,,14.4,,3.6,,0,,0,,0,,0,,,,,,,
1885-05-28,1885,5,28,,17.2,,8.3,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1885-05-29,1885,5,29,,17.2,,8.3,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1885-05-30,1885,5,30,,16.1,,8.9,,12.5,,5.5,,0,,0.3,,0,,0.3,,,,,,,
1885-05-31,1885,5,31,,20.6,,7.8,,14.2,,3.8,,0,,2.8,,0,,2.8,,,,,,,
1885-06-01,1885,6,1,,19.4,,8.9,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1885-06-02,1885,6,2,,19.4,,7.2,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
1885-06-03,1885,6,3,,20,,6.7,,13.4,,4.6,,0,,0,T,0,,0,T,,,,,,
1885-06-04,1885,6,4,,15,,6.1,,10.6,,7.4,,0,,3,,0,,3,,,,,,,
1885-06-05,1885,6,5,,19.4,,11.7,,15.6,,2.4,,0,,38.4,,0,,38.4,,,,,,,
1885-06-06,1885,6,6,,17.8,,9.4,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
1885-06-07,1885,6,7,,25.6,,9.4,,17.5,,0.5,,0,,15,,0,,15,,,,,,,
1885-06-08,1885,6,8,,19.4,,7.8,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
1885-06-09,1885,6,9,,18.3,,5.6,,12,,6,,0,,0,,0,,0,,,,,,,
1885-06-10,1885,6,10,,20.6,,5.6,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1885-06-11,1885,6,11,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
1885-06-12,1885,6,12,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
1885-06-13,1885,6,13,,24.4,,13.3,,18.9,,0,,0.9,,1.5,,0,,1.5,,,,,,,
1885-06-14,1885,6,14,,25.6,,13.9,,19.8,,0,,1.8,,0,,0,,0,,,,,,,
1885-06-15,1885,6,15,,21.7,,12.8,,17.3,,0.7,,0,,12.7,,0,,12.7,,,,,,,
1885-06-16,1885,6,16,,21.7,,8.3,,15,,3,,0,,0,T,0,,0,T,,,,,,
1885-06-17,1885,6,17,,20,,9.4,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
1885-06-18,1885,6,18,,22.2,,9.4,,15.8,,2.2,,0,,0,,0,,0,,,,,,,
1885-06-19,1885,6,19,,23.9,,10,,17,,1,,0,,0,,0,,0,,,,,,,
1885-06-20,1885,6,20,,22.2,,11.7,,17,,1,,0,,8.6,,0,,8.6,,,,,,,
1885-06-21,1885,6,21,,23.3,,13.3,,18.3,,0,,0.3,,18,,0,,18,,,,,,,
1885-06-22,1885,6,22,,18.3,,6.7,,12.5,,5.5,,0,,3.8,,0,,3.8,,,,,,,
1885-06-23,1885,6,23,,21.1,,5.6,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
1885-06-24,1885,6,24,,25.6,,8.3,,17,,1,,0,,0,,0,,0,,,,,,,
1885-06-25,1885,6,25,,23.9,,12.8,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
1885-06-26,1885,6,26,,25.6,,13.3,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
1885-06-27,1885,6,27,,26.1,,15,,20.6,,0,,2.6,,1,,0,,1,,,,,,,
1885-06-28,1885,6,28,,26.1,,9.4,,17.8,,0.2,,0,,4.6,,0,,4.6,,,,,,,
1885-06-29,1885,6,29,,17.2,,8.9,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1885-06-30,1885,6,30,,20,,9.4,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
1885-07-01,1885,7,1,,20.6,,11.1,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-07-02,1885,7,2,,18.9,,7.2,,13.1,,4.9,,0,,4.6,,0,,4.6,,,,,,,
1885-07-03,1885,7,3,,23.3,,12.8,,18.1,,0,,0.1,,13,,0,,13,,,,,,,
1885-07-04,1885,7,4,,25,,14.4,,19.7,,0,,1.7,,0,,0,,0,,,,,,,
1885-07-05,1885,7,5,,25,,13.9,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
1885-07-06,1885,7,6,,25.6,,14.4,,20,,0,,2,,0,T,0,,0,T,,,,,,
1885-07-07,1885,7,7,,28.9,,15.6,,22.3,,0,,4.3,,1.5,,0,,1.5,,,,,,,
1885-07-08,1885,7,8,,28.9,,13.9,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
1885-07-09,1885,7,9,,28.9,,18.3,,23.6,,0,,5.6,,16.5,,0,,16.5,,,,,,,
1885-07-10,1885,7,10,,22.8,,13.3,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1885-07-11,1885,7,11,,21.1,,10.6,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-07-12,1885,7,12,,21.1,,8.9,,15,,3,,0,,0,,0,,0,,,,,,,
1885-07-13,1885,7,13,,23.3,,12.2,,17.8,,0.2,,0,,2.3,,0,,2.3,,,,,,,
1885-07-14,1885,7,14,,22.2,,13.9,,18.1,,0,,0.1,,0.3,,0,,0.3,,,,,,,
1885-07-15,1885,7,15,,23.3,,12.8,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1885-07-16,1885,7,16,,23.3,,11.7,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1885-07-17,1885,7,17,,31.7,,15,,23.4,,0,,5.4,,0,,0,,0,,,,,,,
1885-07-18,1885,7,18,,22.2,,13.9,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1885-07-19,1885,7,19,,23.3,,12.2,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1885-07-20,1885,7,20,,27.8,,16.1,,22,,0,,4,,0,,0,,0,,,,,,,
1885-07-21,1885,7,21,,29.4,,18.3,,23.9,,0,,5.9,,0,T,0,,0,T,,,,,,
1885-07-22,1885,7,22,,26.7,,18.3,,22.5,,0,,4.5,,0,,0,,0,,,,,,,
1885-07-23,1885,7,23,,25.6,,18.3,,22,,0,,4,,0,,0,,0,,,,,,,
1885-07-24,1885,7,24,,27.8,,18.3,,23.1,,0,,5.1,,15.5,,0,,15.5,,,,,,,
1885-07-25,1885,7,25,,29.4,,20.6,,25,,0,,7,,0,,0,,0,,,,,,,
1885-07-26,1885,7,26,,23.3,,15.6,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
1885-07-27,1885,7,27,,23.9,,13.9,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
1885-07-28,1885,7,28,,27.8,,12.2,,20,,0,,2,,0,,0,,0,,,,,,,
1885-07-29,1885,7,29,,27.8,,16.1,,22,,0,,4,,0,,0,,0,,,,,,,
1885-07-30,1885,7,30,,28.9,,15,,22,,0,,4,,0,,0,,0,,,,,,,
1885-07-31,1885,7,31,,28.3,,16.7,,22.5,,0,,4.5,,0,,0,,0,,,,,,,
1885-08-01,1885,8,1,,28.3,,20,,24.2,,0,,6.2,,0,,0,,0,,,,,,,
1885-08-02,1885,8,2,,22.8,,16.1,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
1885-08-03,1885,8,3,,20.6,,16.7,,18.7,,0,,0.7,,35.6,,0,,35.6,,,,,,,
1885-08-04,1885,8,4,,23.9,,15,,19.5,,0,,1.5,,1.3,,0,,1.3,,,,,,,
1885-08-05,1885,8,5,,18.3,,11.1,,14.7,,3.3,,0,,1.8,,0,,1.8,,,,,,,
1885-08-06,1885,8,6,,17.8,,8.3,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1885-08-07,1885,8,7,,21.1,,12.8,,17,,1,,0,,0,,0,,0,,,,,,,
1885-08-08,1885,8,8,,21.1,,14.4,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1885-08-09,1885,8,9,,23.3,,16.7,,20,,0,,2,,6.6,,0,,6.6,,,,,,,
1885-08-10,1885,8,10,,25,,16.7,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
1885-08-11,1885,8,11,,25,,15.6,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
1885-08-12,1885,8,12,,26.1,,15,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
1885-08-13,1885,8,13,,26.7,,14.4,,20.6,,0,,2.6,,16.8,,0,,16.8,,,,,,,
1885-08-14,1885,8,14,,19.4,,10,,14.7,,3.3,,0,,10.2,,0,,10.2,,,,,,,
1885-08-15,1885,8,15,,19.4,,10,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
1885-08-16,1885,8,16,,21.7,,8.9,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
1885-08-17,1885,8,17,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
1885-08-18,1885,8,18,,27.2,,15,,21.1,,0,,3.1,,3,,0,,3,,,,,,,
1885-08-19,1885,8,19,,21.7,,12.2,,17,,1,,0,,0,,0,,0,,,,,,,
1885-08-20,1885,8,20,,20.6,,11.1,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-08-21,1885,8,21,,25,,14.4,,19.7,,0,,1.7,,3.8,,0,,3.8,,,,,,,
1885-08-22,1885,8,22,,23.3,,15,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
1885-08-23,1885,8,23,,22.8,,14.4,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1885-08-24,1885,8,24,,19.4,,13.9,,16.7,,1.3,,0,,20.8,,0,,20.8,,,,,,,
1885-08-25,1885,8,25,,17.8,,10,,13.9,,4.1,,0,,0,T,0,,0,T,,,,,,
1885-08-26,1885,8,26,,15.6,,8.9,,12.3,,5.7,,0,,0,,0,,0,,,,,,,
1885-08-27,1885,8,27,,16.7,,6.7,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1885-08-28,1885,8,28,,16.1,,6.1,,11.1,,6.9,,0,,0,T,0,,0,T,,,,,,
1885-08-29,1885,8,29,,17.8,,11.7,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
1885-08-30,1885,8,30,,22.8,,13.9,,18.4,,0,,0.4,,0,T,0,,0,T,,,,,,
1885-08-31,1885,8,31,,21.1,,12.2,,16.7,,1.3,,0,,0,T,0,,0,T,,,,,,
1885-09-01,1885,9,1,,17.2,,6.7,,12,,6,,0,,3.3,,0,,3.3,,,,,,,
1885-09-02,1885,9,2,,18.3,,3.3,,10.8,,7.2,,0,,0,,0,,0,,,,,,,
1885-09-03,1885,9,3,,21.1,,5.6,,13.4,,4.6,,0,,0.5,,0,,0.5,,,,,,,
1885-09-04,1885,9,4,,14.4,,7.2,,10.8,,7.2,,0,,0.3,,0,,0.3,,,,,,,
1885-09-05,1885,9,5,,17.2,,6.7,,12,,6,,0,,0,,0,,0,,,,,,,
1885-09-06,1885,9,6,,17.8,,5.6,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1885-09-07,1885,9,7,,18.3,,8.3,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
1885-09-08,1885,9,8,,15.6,,10,,12.8,,5.2,,0,,43.2,,0,,43.2,,,,,,,
1885-09-09,1885,9,9,,15,,8.9,,12,,6,,0,,16.3,,0,,16.3,,,,,,,
1885-09-10,1885,9,10,,15.6,,6.1,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1885-09-11,1885,9,11,,17.2,,7.2,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
1885-09-12,1885,9,12,,20,,8.3,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1885-09-13,1885,9,13,,22.8,,16.1,,19.5,,0,,1.5,,28.2,,0,,28.2,,,,,,,
1885-09-14,1885,9,14,,23.9,,16.1,,20,,0,,2,,0.5,,0,,0.5,,,,,,,
1885-09-15,1885,9,15,,21.7,,10,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-09-16,1885,9,16,,16.7,,8.9,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1885-09-17,1885,9,17,,18.3,,6.1,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
1885-09-18,1885,9,18,,20.6,,9.4,,15,,3,,0,,0,,0,,0,,,,,,,
1885-09-19,1885,9,19,,23.3,,7.2,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
1885-09-20,1885,9,20,,15,,6.1,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1885-09-21,1885,9,21,,21.7,,5.6,,13.7,,4.3,,0,,0,,0,,0,,,,,,,
1885-09-22,1885,9,22,,21.1,,6.7,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
1885-09-23,1885,9,23,,11.1,,3.3,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
1885-09-24,1885,9,24,,19.4,,6.7,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1885-09-25,1885,9,25,,15.6,,6.7,,11.2,,6.8,,0,,0,,0,,0,,,,,,,
1885-09-26,1885,9,26,,28.3,,7.8,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1885-09-27,1885,9,27,,26.1,,10.6,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
1885-09-28,1885,9,28,,23.9,,10.6,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
1885-09-29,1885,9,29,,23.3,,12.2,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1885-09-30,1885,9,30,,22.8,,10.6,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1885-10-01,1885,10,1,,21.1,,13.9,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1885-10-02,1885,10,2,,18.9,,12.8,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1885-10-03,1885,10,3,,19.4,,11.1,,15.3,,2.7,,0,,4.6,,0,,4.6,,,,,,,
1885-10-04,1885,10,4,,12.2,,4.4,,8.3,,9.7,,0,,0,,0,,0,,,,,,,
1885-10-05,1885,10,5,,7.2,,1.7,,4.5,,13.5,,0,,2.3,,0,,2.3,,,,,,,
1885-10-06,1885,10,6,,7.2,,-0.6,,3.3,,14.7,,0,,0,,0,T,0,T,,,,,,
1885-10-07,1885,10,7,,8.3,,-1.1,,3.6,,14.4,,0,,0,T,0,,0,T,,,,,,
1885-10-08,1885,10,8,,9.4,,3.9,,6.7,,11.3,,0,,2.3,,0,,2.3,,,,,,,
1885-10-09,1885,10,9,,12.2,,1.1,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
1885-10-10,1885,10,10,,16.7,,2.8,,9.8,,8.2,,0,,0,,0,,0,,,,,,,
1885-10-11,1885,10,11,,11.1,,3.9,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
1885-10-12,1885,10,12,,11.1,,5,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
1885-10-13,1885,10,13,,10,,5.6,,7.8,,10.2,,0,,49,,0,,49,,,,,,,
1885-10-14,1885,10,14,,11.1,,8.9,,10,,8,,0,,7.4,,0,,7.4,,,,,,,
1885-10-15,1885,10,15,,13.9,,5,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
1885-10-16,1885,10,16,,15,,4.4,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1885-10-17,1885,10,17,,15.6,,3.9,,9.8,,8.2,,0,,0,,0,,0,,,,,,,
1885-10-18,1885,10,18,,12.8,,3.9,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
1885-10-19,1885,10,19,,12.8,,6.1,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
1885-10-20,1885,10,20,,15.6,,5.6,,10.6,,7.4,,0,,1.3,,0,,1.3,,,,,,,
1885-10-21,1885,10,21,,9.4,,0,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
1885-10-22,1885,10,22,,8.9,,4.4,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
1885-10-23,1885,10,23,,9.4,,2.2,,5.8,,12.2,,0,,0.5,,0,,0.5,,,,,,,
1885-10-24,1885,10,24,,10,,-1.7,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
1885-10-25,1885,10,25,,11.7,,-1.1,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1885-10-26,1885,10,26,,14.4,,1.7,,8.1,,9.9,,0,,0,T,0,,0,T,,,,,,
1885-10-27,1885,10,27,,13.9,,5.6,,9.8,,8.2,,0,,13,,0,,13,,,,,,,
1885-10-28,1885,10,28,,7.2,,3.9,,5.6,,12.4,,0,,0,T,0,,0,T,,,,,,
1885-10-29,1885,10,29,,6.7,,1.7,,4.2,,13.8,,0,,14.2,,0,,14.2,,,,,,,
1885-10-30,1885,10,30,,2.2,,-2.8,,-0.3,,18.3,,0,,0.5,,2,,2.5,,,,,,,
1885-10-31,1885,10,31,,3.3,,-5,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
1885-11-01,1885,11,1,,7.8,,1.7,,4.8,,13.2,,0,,3.6,,0,,3.6,,,,,,,
1885-11-02,1885,11,2,,6.7,,0,,3.4,,14.6,,0,,0,T,0,,0,T,,,,,,
1885-11-03,1885,11,3,,5.6,,0.6,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
1885-11-04,1885,11,4,,6.7,,1.1,,3.9,,14.1,,0,,2.5,,0,,2.5,,,,,,,
1885-11-05,1885,11,5,,8.9,,6.1,,7.5,,10.5,,0,,11.2,,0,,11.2,,,,,,,
1885-11-06,1885,11,6,,13.3,,8.3,,10.8,,7.2,,0,,1,,0,,1,,,,,,,
1885-11-07,1885,11,7,,15.6,,9.4,,12.5,,5.5,,0,,3,,0,,3,,,,,,,
1885-11-08,1885,11,8,,12.2,,2.8,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
1885-11-09,1885,11,9,,7.8,,2.2,,5,,13,,0,,0,T,0,,0,T,,,,,,
1885-11-10,1885,11,10,,8.3,,1.1,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
1885-11-11,1885,11,11,,10,,1.7,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
1885-11-12,1885,11,12,,16.7,,4.4,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1885-11-13,1885,11,13,,12.8,,1.7,,7.3,,10.7,,0,,2.5,,0,,2.5,,,,,,,
1885-11-14,1885,11,14,,4.4,,-1.7,,1.4,,16.6,,0,,0,,2.8,,2.8,,,,,,,
1885-11-15,1885,11,15,,3.9,,-1.1,,1.4,,16.6,,0,,0,,0.8,,0.8,,,,,,,
1885-11-16,1885,11,16,,3.9,,-1.7,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
1885-11-17,1885,11,17,,7.8,,-2.2,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1885-11-18,1885,11,18,,8.3,,4.4,,6.4,,11.6,,0,,20.3,,0,,20.3,,,,,,,
1885-11-19,1885,11,19,,5.6,,-3.3,,1.2,,16.8,,0,,0,,0,,0,,,,,,,
